query text,query description,url,docID,rank,rankScore
"han dynasty han wudi","Would like to learn more about the emperor Han Wudi who was a famous Chinese emperor during the Han Dynasty","https://www.britannica.com/biography/Wudi-emperor-of-Han-dynasty","1","9","32.135"
"han dynasty han wudi","Would like to learn more about the emperor Han Wudi who was a famous Chinese emperor during the Han Dynasty","https://artsandculture.google.com/entity/m01xvwq","2","10","31.517"
"han dynasty han wudi","Would like to learn more about the emperor Han Wudi who was a famous Chinese emperor during the Han Dynasty","https://www.chinafetching.com/emperor-wudi-of-han-liu-che","3","4","38.366"
"han dynasty han wudi","Would like to learn more about the emperor Han Wudi who was a famous Chinese emperor during the Han Dynasty","https://www.chinahighlights.com/travelguide/china-history/wudi-emperor.htm","4","14","24.177"
"han dynasty han wudi","Would like to learn more about the emperor Han Wudi who was a famous Chinese emperor during the Han Dynasty","http://en.chinaculture.org/library/2008-02/09/content_22864.htm","5","1","42.250"
"han dynasty han wudi","Would like to learn more about the emperor Han Wudi who was a famous Chinese emperor during the Han Dynasty","https://www.learnchinesehistory.com/emperor-wudi-western-han-dynasty/","6","7","36.355"
"han dynasty han wudi","Would like to learn more about the emperor Han Wudi who was a famous Chinese emperor during the Han Dynasty","https://www.thefamouspeople.com/profiles/emperor-wu-of-han-6459.php","7","16","22.579"
"han dynasty han wudi","Would like to learn more about the emperor Han Wudi who was a famous Chinese emperor during the Han Dynasty","https://en.wikipedia.org/wiki/Han_dynasty","8","17","19.831"
"han dynasty han wudi","Would like to learn more about the emperor Han Wudi who was a famous Chinese emperor during the Han Dynasty","https://en.wikipedia.org/wiki/Emperor_Wu_of_Han","9","19","18.066"
"han dynasty han wudi","Would like to learn more about the emperor Han Wudi who was a famous Chinese emperor during the Han Dynasty","https://china-han-dynasty.weebly.com/politicaleconomy.html","10","11","29.159"
"han dynasty han wudi","Would like to learn more about the emperor Han Wudi who was a famous Chinese emperor during the Han Dynasty","https://en.wikipedia.org/wiki/Emperor_Wu_of_Han","11","18","18.066"
"han dynasty han wudi","Would like to learn more about the emperor Han Wudi who was a famous Chinese emperor during the Han Dynasty","https://www.britannica.com/biography/Wudi-emperor-of-Han-dynasty","12","8","32.135"
"han dynasty han wudi","Would like to learn more about the emperor Han Wudi who was a famous Chinese emperor during the Han Dynasty","https://www.chinahighlights.com/travelguide/china-history/wudi-emperor.htm","13","13","24.177"
"han dynasty han wudi","Would like to learn more about the emperor Han Wudi who was a famous Chinese emperor during the Han Dynasty","http://www.chinaknowledge.de/History/Han/personshanwudi.html","14","15","22.771"
"han dynasty han wudi","Would like to learn more about the emperor Han Wudi who was a famous Chinese emperor during the Han Dynasty","http://en.chinaculture.org/library/2008-02/09/content_22864.htm","15","2","42.250"
"han dynasty han wudi","Would like to learn more about the emperor Han Wudi who was a famous Chinese emperor during the Han Dynasty","https://www.chinafetching.com/emperor-wudi-of-han-liu-che","16","5","38.366"
"han dynasty han wudi","Would like to learn more about the emperor Han Wudi who was a famous Chinese emperor during the Han Dynasty","https://www.weekinchina.com/chapter/an-a-z-of-chinese-history/wudi-of-han/","17","12","26.522"
"han dynasty han wudi","Would like to learn more about the emperor Han Wudi who was a famous Chinese emperor during the Han Dynasty","https://www.learnchinesehistory.com/emperor-wudi-western-han-dynasty/","18","6","36.355"
"han dynasty han wudi","Would like to learn more about the emperor Han Wudi who was a famous Chinese emperor during the Han Dynasty","https://www.newworldencyclopedia.org/entry/Emperor_Wu_of_Han","19","20","13.177"
"han dynasty han wudi","Would like to learn more about the emperor Han Wudi who was a famous Chinese emperor during the Han Dynasty","http://chapter7china2ndperiod.weebly.com/creation-expansion--interaction-of-social-structure.html","20","3","40.014"
